,date,match,results,box_score_url,div
162,08/30/2024,Boise St. (Mountain West) vs Arizona (Big 12),"[1-3] (15-25, 23-25, 26-24, 20-25)",https://stats.ncaa.org/contests/5667426/box_score,D-I
163,08/30/2024,Northern Ariz. (Big Sky) vs UC San Diego (Big West),"[0-3] (14-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5667430/box_score,D-I
164,08/30/2024,Lehigh (Patriot) vs Morgan St. (MEAC),"[3-1] (25-19, 25-16, 22-25, 25-15)",https://stats.ncaa.org/contests/5667435/box_score,D-I
165,08/30/2024,Troy (Sun Belt) vs New Hampshire (America East),"[3-1] (25-21, 25-27, 25-17, 25-21)",https://stats.ncaa.org/contests/5667439/box_score,D-I
166,08/30/2024,Siena (MAAC) vs Holy Cross (Patriot),"[1-3] (25-20, 13-25, 15-25, 26-28)",https://stats.ncaa.org/contests/5667442/box_score,D-I
167,08/30/2024,San Jose St. (Mountain West) vs Louisiana Tech (CUSA),"[3-0] (25-14, 25-17, 25-15)",https://stats.ncaa.org/contests/5667443/box_score,D-I
168,08/30/2024,Valparaiso (MVC) vs SIUE (OVC),"[3-2] (23-25, 26-24, 25-22, 23-25, 16-14)",https://stats.ncaa.org/contests/5667446/box_score,D-I
169,08/30/2024,Central Mich. (MAC) vs Illinois St. (MVC),"[3-1] (25-15, 25-20, 25-27, 25-21)",https://stats.ncaa.org/contests/5667457/box_score,D-I
170,08/30/2024,St. Thomas (MN) (Summit League) vs Bradley (MVC),"[0-3] (20-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5667458/box_score,D-I
171,08/30/2024,South Dakota St. (Summit League) vs Georgia St. (Sun Belt),"[3-0] (26-24, 25-19, 25-17)",https://stats.ncaa.org/contests/5667459/box_score,D-I
172,08/30/2024,Northern Ky. (Horizon) vs Kentucky (SEC),"[0-3] (13-25, 9-25, 13-25)",https://stats.ncaa.org/contests/5667460/box_score,D-I
173,08/30/2024,Portland (WCC) vs Bethune-Cookman (SWAC),"[3-2] (25-22, 22-25, 22-25, 28-26, 15-10)",https://stats.ncaa.org/contests/5667461/box_score,D-I
174,08/30/2024,North Dakota (Summit League) vs New Mexico (Mountain West),"[2-3] (25-22, 27-25, 25-27, 26-28, 12-15)",https://stats.ncaa.org/contests/5667462/box_score,D-I
175,08/30/2024,UTRGV (Southland) vs Furman (SoCon),"[3-1] (28-26, 20-25, 25-23, 25-22)",https://stats.ncaa.org/contests/5667463/box_score,D-I
176,08/30/2024,Xavier (Big East) vs Ohio (MAC),"[0-3] (20-25, 23-25, 24-26)",https://stats.ncaa.org/contests/5667464/box_score,D-I
177,08/30/2024,UIW (Southland) vs Sam Houston (CUSA),"[3-0] (25-21, 25-19, 25-23)",https://stats.ncaa.org/contests/5667466/box_score,D-I
178,08/30/2024,High Point (Big South) vs Southeastern La. (Southland),"[3-2] (22-25, 23-25, 25-22, 25-18, 15-9)",https://stats.ncaa.org/contests/5667472/box_score,D-I
179,08/30/2024,Ole Miss (SEC) vs Arkansas St. (Sun Belt),"[1-3] (25-19, 20-25, 17-25, 20-25)",https://stats.ncaa.org/contests/5667476/box_score,D-I
180,08/30/2024,Jacksonville (ASUN) vs Southern Miss. (Sun Belt),"[0-3] (23-25, 23-25, 22-25)",https://stats.ncaa.org/contests/5667477/box_score,D-I
181,08/30/2024,Kansas City (Summit League) vs Utah Valley (WAC),"[0-3] (20-25, 20-25, 23-25)",https://stats.ncaa.org/contests/5667478/box_score,D-I
182,08/30/2024,Alcorn (SWAC) vs UAB (AAC),"[0-3] (10-25, 12-25, 9-25)",https://stats.ncaa.org/contests/5667480/box_score,D-I
183,08/30/2024,Delaware St. (MEAC) vs James Madison (Sun Belt),"[0-3] (17-25, 15-25, 26-28)",https://stats.ncaa.org/contests/5667481/box_score,D-I
184,08/30/2024,Central Ark. (ASUN) vs East Texas A&M (Southland),"[2-3] (25-21, 22-25, 21-25, 25-22, 13-15)",https://stats.ncaa.org/contests/5667483/box_score,D-I
185,08/30/2024,New Orleans (Southland) vs Jacksonville St. (CUSA),"[0-3] (19-25, 16-25, 16-25)",https://stats.ncaa.org/contests/5667484/box_score,D-I
186,08/30/2024,SMU (ACC) vs Hawaii (Big West),"[2-3] (25-7, 23-25, 26-24, 21-25, 13-15)",https://stats.ncaa.org/contests/5667487/box_score,D-I
187,08/30/2024,Idaho (Big Sky) vs Alabama A&M (SWAC),"[0-3] (17-25, 18-25, 20-25)",https://stats.ncaa.org/contests/5667488/box_score,D-I
188,08/30/2024,Niagara (MAAC) vs St. John's (NY) (Big East),"[0-3] (13-25, 10-25, 8-25)",https://stats.ncaa.org/contests/5667489/box_score,D-I
189,08/30/2024,Colorado (Big 12) vs North Texas (AAC),"[3-2] (28-26, 20-25, 27-25, 21-25, 15-11)",https://stats.ncaa.org/contests/5667490/box_score,D-I
190,08/30/2024,Houston Christian (Southland) vs Rice (AAC),"[2-3] (17-25, 26-24, 18-25, 25-18, 9-15)",https://stats.ncaa.org/contests/5667491/box_score,D-I
191,08/30/2024,Missouri St. (MVC) vs UNC Greensboro (SoCon),"[3-2] (25-19, 21-25, 25-18, 17-25, 15-5)",https://stats.ncaa.org/contests/5667492/box_score,D-I
192,08/30/2024,Tennessee Tech (OVC) vs Memphis (AAC),"[3-0] (25-21, 25-14, 25-22)",https://stats.ncaa.org/contests/5667493/box_score,D-I
193,08/30/2024,Fairfield (MAAC) vs BYU (Big 12),"[0-3] (18-25, 17-25, 11-25)",https://stats.ncaa.org/contests/5667494/box_score,D-I
194,08/30/2024,San Diego St. (Mountain West) vs Idaho St. (Big Sky),"[3-0] (25-22, 25-23, 25-18)",https://stats.ncaa.org/contests/5667495/box_score,D-I
195,08/30/2024,Lafayette (Patriot) vs Syracuse (ACC),"[1-3] (13-25, 19-25, 25-21, 13-25)",https://stats.ncaa.org/contests/5667496/box_score,D-I
196,08/30/2024,UTEP (CUSA) vs Utah (Big 12),"[0-3] (19-25, 17-25, 18-25)",https://stats.ncaa.org/contests/5667497/box_score,D-I
197,08/30/2024,The Citadel (SoCon) vs Alabama (SEC),"[1-3] (22-25, 25-17, 25-27, 23-25)",https://stats.ncaa.org/contests/5667502/box_score,D-I
198,08/30/2024,Toledo (MAC) vs Binghamton (America East),"[3-0] (25-18, 25-12, 25-22)",https://stats.ncaa.org/contests/5667503/box_score,D-I
199,08/30/2024,North Dakota St. (Summit League) vs FGCU (ASUN),"[2-3] (11-25, 26-24, 16-25, 25-19, 12-15)",https://stats.ncaa.org/contests/5667505/box_score,D-I
200,08/30/2024,South Carolina St. (MEAC) vs Alabama St. (SWAC),"[0-3] (12-25, 19-25, 20-25)",https://stats.ncaa.org/contests/5667506/box_score,D-I
201,08/30/2024,UNI (MVC) vs Dayton (Atlantic 10),"[2-3] (25-20, 21-25, 25-15, 16-25, 11-15)",https://stats.ncaa.org/contests/5667507/box_score,D-I
202,08/30/2024,LIU (NEC) vs UConn (Big East),"[0-3] (12-25, 23-25, 23-25)",https://stats.ncaa.org/contests/5667512/box_score,D-I
203,08/30/2024,UTSA (AAC) vs Old Dominion (Sun Belt),"[0-3] (20-25, 20-25, 23-25)",https://stats.ncaa.org/contests/5667513/box_score,D-I
204,08/30/2024,Canisius (MAAC) vs Le Moyne (NEC),"[3-0] (25-20, 25-18, 25-13)",https://stats.ncaa.org/contests/5667514/box_score,D-I
205,08/30/2024,Seton Hall (Big East) vs Fla. Atlantic (AAC),"[0-3] (17-25, 23-25, 15-25)",https://stats.ncaa.org/contests/5667519/box_score,D-I
206,08/30/2024,Duquesne (Atlantic 10) vs Towson (CAA),"[0-3] (20-25, 14-25, 22-25)",https://stats.ncaa.org/contests/5667520/box_score,D-I
207,08/30/2024,Ga. Southern (Sun Belt) vs Auburn (SEC),"[0-3] (19-25, 14-25, 25-27)",https://stats.ncaa.org/contests/5667522/box_score,D-I
208,08/30/2024,Montana (Big Sky) vs Grand Canyon (WAC),"[0-3] (25-27, 18-25, 9-25)",https://stats.ncaa.org/contests/5667523/box_score,D-I
209,08/30/2024,Elon (CAA) vs Davidson (Atlantic 10),"[0-3] (24-26, 17-25, 19-25)",https://stats.ncaa.org/contests/5667524/box_score,D-I
210,08/30/2024,Texas Tech (Big 12) vs Boston College (ACC),"[0-3] (21-25, 13-25, 22-25)",https://stats.ncaa.org/contests/5667529/box_score,D-I
211,08/30/2024,Southern Ill. (MVC) vs Chattanooga (SoCon),"[3-1] (25-17, 25-23, 18-25, 25-13)",https://stats.ncaa.org/contests/5667544/box_score,D-I
212,08/30/2024,Radford (Big South) vs FDU (NEC),"[2-3] (25-23, 23-25, 25-22, 25-27, 12-15)",https://stats.ncaa.org/contests/5667550/box_score,D-I
213,08/30/2024,Tulsa (AAC) vs Baylor (Big 12),"[0-3] (14-25, 23-25, 17-25)",https://stats.ncaa.org/contests/5667565/box_score,D-I
214,08/30/2024,Denver (Summit League) vs Weber St. (Big Sky),"[3-2] (14-25, 25-22, 25-18, 15-25, 15-11)",https://stats.ncaa.org/contests/5667566/box_score,D-I
215,08/30/2024,Evansville (MVC) vs Akron (MAC),"[0-3] (19-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5667568/box_score,D-I
216,08/30/2024,New Orleans (Southland) vs West Ga. (ASUN),"[1-3] (19-25, 22-25, 26-24, 15-25)",https://stats.ncaa.org/contests/5667594/box_score,D-I
217,08/30/2024,West Ga. (ASUN) vs Ark.-Pine Bluff (SWAC),"[3-0] (25-13, 25-14, 25-14)",https://stats.ncaa.org/contests/5667595/box_score,D-I
218,08/30/2024,Maryland (Big Ten) vs LSU (SEC),"[1-3] (22-25, 25-22, 20-25, 20-25)",https://stats.ncaa.org/contests/5682789/box_score,D-I
219,08/30/2024,Penn St. (Big Ten) vs Tennessee (SEC),"[3-1] (22-25, 25-16, 25-15, 25-20)",https://stats.ncaa.org/contests/5682795/box_score,D-I
220,08/30/2024,Washington (Big Ten) vs Montana St. (Big Sky),"[3-1] (25-20, 25-27, 25-20, 25-20)",https://stats.ncaa.org/contests/5683599/box_score,D-I
221,08/30/2024,Troy (Sun Belt) vs Maryland (Big Ten),"[0-3] (22-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5685066/box_score,D-I
222,08/30/2024,Southern California (Big Ten) vs Pepperdine (WCC),"[3-0] (25-19, 25-20, 25-21)",https://stats.ncaa.org/contests/5695423/box_score,D-I
223,08/30/2024,Rutgers (Big Ten) vs Miami (FL) (ACC),"[1-3] (26-28, 25-23, 19-25, 10-25)",https://stats.ncaa.org/contests/5695439/box_score,D-I
224,08/30/2024,UMES (MEAC) vs Mercyhurst (NEC),"[3-2] (11-25, 23-25, 25-16, 25-21, 15-13)",https://stats.ncaa.org/contests/5697070/box_score,D-I
225,08/30/2024,Jacksonville (ASUN) vs Southern U. (SWAC),"[3-1] (23-25, 25-20, 25-17, 25-23)",https://stats.ncaa.org/contests/5697309/box_score,D-I
226,08/30/2024,SIUE (OVC) vs Eastern Mich. (MAC),"[3-0] (25-22, 25-13, 25-20)",https://stats.ncaa.org/contests/5697409/box_score,D-I
227,08/31/2024,Indiana (Big Ten) vs Wichita St. (AAC),"[3-2] (14-25, 25-18, 21-25, 25-12, 15-13)",https://stats.ncaa.org/contests/5361297/box_score,D-I
228,08/31/2024,Pacific (WCC) vs Northwestern (Big Ten),"[3-2] (19-25, 22-25, 25-23, 25-17, 15-13)",https://stats.ncaa.org/contests/5361878/box_score,D-I
229,08/31/2024,Illinois (Big Ten) vs Bowling Green (MAC),"[3-0] (25-19, 25-18, 25-21)",https://stats.ncaa.org/contests/5362109/box_score,D-I
230,08/31/2024,TCU (Big 12) vs Nebraska (Big Ten),"[1-3] (15-25, 23-25, 25-23, 13-25)",https://stats.ncaa.org/contests/5362362/box_score,D-I
231,08/31/2024,UNI (MVC) vs Ohio St. (Big Ten),"[1-3] (20-25, 25-22, 24-26, 27-29)",https://stats.ncaa.org/contests/5362653/box_score,D-I
232,08/31/2024,Providence (Big East) vs Iowa (Big Ten),"[1-3] (23-25, 19-25, 25-21, 19-25)",https://stats.ncaa.org/contests/5365039/box_score,D-I
233,08/31/2024,UMBC (America East) vs Purdue (Big Ten),"[0-3] (20-25, 20-25, 17-25)",https://stats.ncaa.org/contests/5375010/box_score,D-I
234,08/31/2024,Michigan St. (Big Ten) vs Colorado St. (Mountain West),"[3-1] (25-21, 20-25, 25-23, 25-23)",https://stats.ncaa.org/contests/5406815/box_score,D-I
235,08/31/2024,New Orleans (Southland) vs Ark.-Pine Bluff (SWAC),"[3-2] (25-17, 25-27, 25-23, 23-25, 15-10)",https://stats.ncaa.org/contests/5667113/box_score,D-I
236,08/31/2024,Oral Roberts (Summit League) vs Alabama A&M (SWAC),"[0-3] (21-25, 16-25, 30-32)",https://stats.ncaa.org/contests/5667593/box_score,D-I
237,08/31/2024,LMU (CA) (WCC) vs Clemson (ACC),"[3-1] (14-25, 25-17, 25-21, 25-15)",https://stats.ncaa.org/contests/5667596/box_score,D-I
238,08/31/2024,Niagara (MAAC) vs Central Conn. St. (NEC),"[3-0] (25-19, 28-26, 25-21)",https://stats.ncaa.org/contests/5667597/box_score,D-I
239,08/31/2024,Holy Cross (Patriot) vs Stonehill (NEC),"[2-3] (25-20, 20-25, 24-26, 25-23, 10-15)",https://stats.ncaa.org/contests/5667606/box_score,D-I
240,08/31/2024,Louisiana Tech (CUSA) vs Cal St. Fullerton (Big West),"[3-0] (25-18, 26-24, 25-17)",https://stats.ncaa.org/contests/5667607/box_score,D-I
241,08/31/2024,Southern Ill. (MVC) vs Idaho (Big Sky),"[3-0] (25-18, 25-17, 25-17)",https://stats.ncaa.org/contests/5667611/box_score,D-I
242,08/31/2024,Lamar University (Southland) vs Gardner-Webb (Big South),"[1-3] (18-25, 20-25, 25-21, 15-25)",https://stats.ncaa.org/contests/5667612/box_score,D-I
243,08/31/2024,Rider (MAAC) vs Radford (Big South),"[0-3] (17-25, 14-25, 17-25)",https://stats.ncaa.org/contests/5667617/box_score,D-I
244,08/31/2024,Quinnipiac (MAAC) vs North Florida (ASUN),"[0-3] (13-25, 22-25, 18-25)",https://stats.ncaa.org/contests/5667620/box_score,D-I
245,08/31/2024,Saint Mary's (CA) (WCC) vs Cal Poly (Big West),"[0-3] (22-25, 10-25, 18-25)",https://stats.ncaa.org/contests/5667622/box_score,D-I
246,08/31/2024,Loyola Maryland (Patriot) vs UNCW (CAA),"[0-3] (24-26, 20-25, 23-25)",https://stats.ncaa.org/contests/5667625/box_score,D-I
247,08/31/2024,Elon (CAA) vs ETSU (SoCon),"[0-3] (15-25, 18-25, 21-25)",https://stats.ncaa.org/contests/5667643/box_score,D-I
248,08/31/2024,UTRGV (Southland) vs Charleston So. (Big South),"[3-0] (25-17, 25-19, 25-21)",https://stats.ncaa.org/contests/5667644/box_score,D-I
249,08/31/2024,Western Ky. (CUSA) vs Northern Ky. (Horizon),"[3-0] (25-21, 31-29, 25-17)",https://stats.ncaa.org/contests/5667649/box_score,D-I
250,08/31/2024,Mississippi Val. (SWAC) vs Tennessee Tech (OVC),"[0-3] (21-25, 13-25, 20-25)",https://stats.ncaa.org/contests/5667650/box_score,D-I
251,08/31/2024,South Carolina St. (MEAC) vs ULM (Sun Belt),"[0-3] (13-25, 17-25, 23-25)",https://stats.ncaa.org/contests/5667651/box_score,D-I
252,08/31/2024,Marist (MAAC) vs UTSA (AAC),"[0-3] (18-25, 15-25, 12-25)",https://stats.ncaa.org/contests/5667654/box_score,D-I
253,08/31/2024,Saint Francis (NEC) vs Lehigh (Patriot),"[0-3] (23-25, 21-25, 22-25)",https://stats.ncaa.org/contests/5667672/box_score,D-I
254,08/31/2024,Xavier (Big East) vs Wright St. (Horizon),"[0-3] (14-25, 23-25, 23-25)",https://stats.ncaa.org/contests/5667676/box_score,D-I
255,08/31/2024,North Ala. (ASUN) vs Ga. Southern (Sun Belt),"[2-3] (25-17, 26-24, 17-25, 18-25, 9-15)",https://stats.ncaa.org/contests/5667678/box_score,D-I
256,08/31/2024,McNeese (Southland) vs Texas A&M (SEC),"[1-3] (25-21, 17-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5667680/box_score,D-I
257,08/31/2024,Bellarmine (ASUN) vs Illinois St. (MVC),"[1-3] (25-23, 17-25, 21-25, 26-28)",https://stats.ncaa.org/contests/5667682/box_score,D-I
258,08/31/2024,UAlbany (America East) vs FGCU (ASUN),"[0-3] (11-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5667690/box_score,D-I
259,08/31/2024,Kent St. (MAC) vs Delaware (CAA),"[0-3] (22-25, 11-25, 19-25)",https://stats.ncaa.org/contests/5667712/box_score,D-I
260,08/31/2024,South Dakota St. (Summit League) vs Indiana St. (MVC),"[3-1] (25-21, 19-25, 25-14, 25-21)",https://stats.ncaa.org/contests/5667713/box_score,D-I
261,08/31/2024,Toledo (MAC) vs Merrimack (MAAC),"[3-1] (25-11, 24-26, 25-20, 25-20)",https://stats.ncaa.org/contests/5667715/box_score,D-I
262,08/31/2024,Bryant (America East) vs Seton Hall (Big East),"[3-0] (25-19, 25-19, 25-19)",https://stats.ncaa.org/contests/5667716/box_score,D-I
263,08/31/2024,Little Rock (OVC) vs Central Ark. (ASUN),"[3-0] (25-20, 25-23, 25-23)",https://stats.ncaa.org/contests/5667717/box_score,D-I
264,08/31/2024,Portland (WCC) vs Manhattan (MAAC),"[3-1] (25-22, 23-25, 25-14, 25-14)",https://stats.ncaa.org/contests/5667718/box_score,D-I
265,08/31/2024,Siena (MAAC) vs Purdue Fort Wayne (Horizon),"[1-3] (25-15, 11-25, 21-25, 15-25)",https://stats.ncaa.org/contests/5667719/box_score,D-I
266,08/31/2024,Robert Morris (Horizon) vs Missouri St. (MVC),"[3-1] (25-17, 8-25, 25-20, 25-17)",https://stats.ncaa.org/contests/5667724/box_score,D-I
267,08/31/2024,Houston Christian (Southland) vs Texas Southern (SWAC),"[3-0] (25-23, 25-20, 25-12)",https://stats.ncaa.org/contests/5667728/box_score,D-I
268,08/31/2024,Southeast Mo. St. (OVC) vs Ole Miss (SEC),"[1-3] (25-23, 13-25, 19-25, 20-25)",https://stats.ncaa.org/contests/5667731/box_score,D-I
269,08/31/2024,UT Arlington (WAC) vs Jackson St. (SWAC),"[3-0] (25-14, 25-22, 25-18)",https://stats.ncaa.org/contests/5667733/box_score,D-I
270,08/31/2024,Kansas City (Summit League) vs Eastern Wash. (Big Sky),"[3-1] (25-20, 25-20, 23-25, 25-20)",https://stats.ncaa.org/contests/5667737/box_score,D-I
271,08/31/2024,NJIT (America East) vs Lafayette (Patriot),"[2-3] (23-25, 25-9, 25-19, 22-25, 8-15)",https://stats.ncaa.org/contests/5667745/box_score,D-I
272,08/31/2024,Tennessee St. (OVC) vs Boise St. (Mountain West),"[0-3] (20-25, 17-25, 14-25)",https://stats.ncaa.org/contests/5667746/box_score,D-I
273,08/31/2024,Grambling (SWAC) vs The Citadel (SoCon),"[0-3] (19-25, 16-25, 11-25)",https://stats.ncaa.org/contests/5667747/box_score,D-I
274,08/31/2024,Butler (Big East) vs Belmont (MVC),"[0-3] (19-25, 21-25, 25-27)",https://stats.ncaa.org/contests/5667749/box_score,D-I
275,08/31/2024,Tulane (AAC) vs North Dakota (Summit League),"[1-3] (16-25, 15-25, 25-21, 18-25)",https://stats.ncaa.org/contests/5667750/box_score,D-I
276,08/31/2024,California (ACC) vs San Francisco (WCC),"[3-2] (22-25, 25-21, 24-26, 25-21, 15-11)",https://stats.ncaa.org/contests/5667751/box_score,D-I
277,08/31/2024,UC Riverside (Big West) vs Georgetown (Big East),"[1-3] (21-25, 26-24, 21-25, 19-25)",https://stats.ncaa.org/contests/5667756/box_score,D-I
278,08/31/2024,Stony Brook (CAA) vs James Madison (Sun Belt),"[3-2] (12-25, 25-21, 20-25, 25-23, 15-9)",https://stats.ncaa.org/contests/5667758/box_score,D-I
279,08/31/2024,George Mason (Atlantic 10) vs American (Patriot),"[0-3] (23-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5667760/box_score,D-I
280,08/31/2024,Marshall (Sun Belt) vs Davidson (Atlantic 10),"[0-3] (17-25, 15-25, 18-25)",https://stats.ncaa.org/contests/5667769/box_score,D-I
281,08/31/2024,Eastern Ky. (ASUN) vs Boston College (ACC),"[1-3] (7-25, 25-18, 16-25, 28-30)",https://stats.ncaa.org/contests/5667772/box_score,D-I
282,08/31/2024,Mercer (SoCon) vs Rhode Island (Atlantic 10),"[3-0] (25-19, 25-11, 25-11)",https://stats.ncaa.org/contests/5667788/box_score,D-I
283,08/31/2024,William & Mary (CAA) vs Virginia (ACC),"[0-3] (15-25, 20-25, 14-25)",https://stats.ncaa.org/contests/5667793/box_score,D-I
284,08/31/2024,Houston (Big 12) vs Washington St. (Pac-12),"[3-1] (25-11, 18-25, 25-16, 25-19)",https://stats.ncaa.org/contests/5667794/box_score,D-I
285,08/31/2024,Miami (OH) (MAC) vs Norfolk St. (MEAC),"[3-1] (20-25, 25-14, 25-18, 25-11)",https://stats.ncaa.org/contests/5667810/box_score,D-I
286,08/31/2024,VCU (Atlantic 10) vs Arizona (Big 12),"[1-3] (25-21, 12-25, 13-25, 18-25)",https://stats.ncaa.org/contests/5667814/box_score,D-I
287,08/31/2024,UIW (Southland) vs Prairie View (SWAC),"[3-1] (25-15, 16-25, 25-22, 25-12)",https://stats.ncaa.org/contests/5667816/box_score,D-I
288,08/31/2024,UIC (MVC) vs North Dakota St. (Summit League),"[3-2] (25-17, 25-12, 24-26, 21-25, 15-9)",https://stats.ncaa.org/contests/5667819/box_score,D-I
289,08/31/2024,Utah Tech (WAC) vs Denver (Summit League),"[3-0] (25-23, 25-17, 25-23)",https://stats.ncaa.org/contests/5667822/box_score,D-I
290,08/31/2024,Howard (MEAC) vs George Washington (Atlantic 10),"[0-3] (19-25, 18-25, 19-25)",https://stats.ncaa.org/contests/5667828/box_score,D-I
291,08/31/2024,Coppin St. (MEAC) vs St. John's (NY) (Big East),"[1-3] (21-25, 20-25, 25-22, 18-25)",https://stats.ncaa.org/contests/5667830/box_score,D-I
292,08/31/2024,Austin Peay (ASUN) vs Memphis (AAC),"[0-3] (20-25, 21-25, 21-25)",https://stats.ncaa.org/contests/5667831/box_score,D-I
293,08/31/2024,Charlotte (AAC) vs Furman (SoCon),"[1-3] (25-23, 16-25, 15-25, 14-25)",https://stats.ncaa.org/contests/5667832/box_score,D-I
294,08/31/2024,App State (Sun Belt) vs Ohio (MAC),"[2-3] (22-25, 24-26, 25-23, 25-18, 12-15)",https://stats.ncaa.org/contests/5667833/box_score,D-I
295,08/31/2024,FDU (NEC) vs Temple (AAC),"[0-3] (25-27, 17-25, 18-25)",https://stats.ncaa.org/contests/5667837/box_score,D-I
296,08/31/2024,Nicholls (Southland) vs Alabama St. (SWAC),"[0-3] (23-25, 17-25, 15-25)",https://stats.ncaa.org/contests/5667839/box_score,D-I
297,08/31/2024,FIU (CUSA) vs Dayton (Atlantic 10),"[0-3] (17-25, 15-25, 19-25)",https://stats.ncaa.org/contests/5667840/box_score,D-I
298,08/31/2024,San Jose St. (Mountain West) vs Cal St. Fullerton (Big West),"[3-1] (22-25, 25-21, 25-21, 25-17)",https://stats.ncaa.org/contests/5667843/box_score,D-I
299,08/31/2024,Ball St. (MAC) vs Fla. Atlantic (AAC),"[0-3] (12-25, 24-26, 20-25)",https://stats.ncaa.org/contests/5667846/box_score,D-I
300,08/31/2024,Wofford (SoCon) vs Auburn (SEC),"[1-3] (19-25, 25-23, 21-25, 17-25)",https://stats.ncaa.org/contests/5667848/box_score,D-I
301,08/31/2024,Duquesne (Atlantic 10) vs Morgan St. (MEAC),"[3-1] (25-20, 21-25, 25-18, 25-16)",https://stats.ncaa.org/contests/5667856/box_score,D-I
302,08/31/2024,South Carolina (SEC) vs Colgate (Patriot),"[3-0] (25-20, 25-18, 25-13)",https://stats.ncaa.org/contests/5667860/box_score,D-I
303,08/31/2024,Northwestern St. (Southland) vs Jacksonville (ASUN),"[3-1] (15-25, 25-21, 25-21, 26-24)",https://stats.ncaa.org/contests/5667867/box_score,D-I
304,08/31/2024,Idaho (Big Sky) vs Chattanooga (SoCon),"[0-3] (15-25, 13-25, 16-25)",https://stats.ncaa.org/contests/5667868/box_score,D-I
305,08/31/2024,Northern Ariz. (Big Sky) vs Gonzaga (WCC),"[3-0] (25-22, 25-16, 25-12)",https://stats.ncaa.org/contests/5667872/box_score,D-I
306,08/31/2024,Oklahoma (SEC) vs A&M-Corpus Christi (Southland),"[3-1] (28-30, 25-17, 25-11, 25-21)",https://stats.ncaa.org/contests/5667874/box_score,D-I
